HR,PGE,SCE,SDGE,VEA,CAISO,Datetime
7,11154.49,11516.06,2229.45,50.12,24950.13,2023-10-20 07:00:00
8,11781.35,11863.19,2224.2,50.16,25918.92,2023-10-20 08:00:00
9,12658.41,13066.45,2334.77,73.77,28133.39,2023-10-20 09:00:00
10,12373.89,14605.99,2309.69,105.87,29395.43,2023-10-20 10:00:00
11,11609.66,14782.38,2073.76,103.28,28569.09,2023-10-20 11:00:00
12,11298.62,14845.78,1949.92,98.86,28193.18,2023-10-20 12:00:00
13,11152.58,14868.41,2057.13,93.92,28172.03,2023-10-20 13:00:00
14,11043.56,15529.68,2174.72,88.3,28836.26,2023-10-20 14:00:00
15,11395.43,16172.1,2406.66,95.58,30069.76,2023-10-20 15:00:00
16,11989.99,16896.69,2752.33,84.33,31723.33,2023-10-20 16:00:00
17,12689.35,17105.29,2986.43,78.32,32859.39,2023-10-20 17:00:00
18,13345.94,16734.85,3154.61,76.19,33311.58,2023-10-20 18:00:00
19,13454.69,16030.51,3106.07,71.62,32662.89,2023-10-20 19:00:00
20,13118.35,15365.14,2977.3,66.15,31526.93,2023-10-20 20:00:00
21,12582.39,14532.81,2751.07,60.32,29926.59,2023-10-20 21:00:00
22,12161.78,13998.7,2633.44,55.64,28849.56,2023-10-20 22:00:00
23,11469.01,13121.85,2469.0,50.48,27110.34,2023-10-20 23:00:00
0,10700.06,12437.23,2312.66,46.36,25496.31,2023-10-21 00:00:00
1,10401.48,11430.43,2306.15,44.06,24182.11,2023-10-21 01:00:00
2,10238.92,10903.23,2156.58,42.16,23340.89,2023-10-21 02:00:00
3,9940.01,10319.07,2037.02,40.78,22336.88,2023-10-21 03:00:00
4,9644.85,10016.6,1961.25,40.09,21662.79,2023-10-21 04:00:00
5,9615.68,9926.55,1918.72,40.58,21501.53,2023-10-21 05:00:00
6,9694.67,9951.68,1919.78,42.9,21609.03,2023-10-21 06:00:00
7,10032.77,10172.64,1967.68,45.94,22219.03,2023-10-21 07:00:00
8,10352.82,10300.19,1977.8,45.76,22676.55,2023-10-21 08:00:00
9,10618.68,11339.21,2133.47,81.32,24172.67,2023-10-21 09:00:00
10,10417.32,12029.83,2046.39,103.15,24596.69,2023-10-21 10:00:00
11,9872.72,12231.46,1698.12,82.49,23884.79,2023-10-21 11:00:00
12,9293.28,12070.05,1620.16,79.05,23062.54,2023-10-21 12:00:00
13,9029.7,12666.65,1465.02,82.51,23243.88,2023-10-21 13:00:00
14,9096.12,12731.06,1470.59,112.05,23409.81,2023-10-21 14:00:00
15,9417.34,13047.39,1646.9,122.22,24233.84,2023-10-21 15:00:00
16,10139.52,13633.87,2028.96,85.78,25888.15,2023-10-21 16:00:00
17,10716.94,14061.93,2424.28,76.45,27279.6,2023-10-21 17:00:00
18,11530.42,13826.03,2758.25,71.86,28186.56,2023-10-21 18:00:00
19,12067.64,13671.55,2826.19,67.41,28632.79,2023-10-21 19:00:00
20,12011.94,13211.87,2708.09,62.01,27993.92,2023-10-21 20:00:00
21,11687.49,12731.32,2607.31,57.39,27083.51,2023-10-21 21:00:00
22,11346.35,12219.35,2519.41,52.47,26137.59,2023-10-21 22:00:00
23,10885.48,11589.08,2386.92,48.2,24909.67,2023-10-21 23:00:00
0,10294.35,10959.9,2253.57,45.31,23553.12,2023-10-22 00:00:00
1,9979.87,10492.06,2246.77,42.43,22761.13,2023-10-22 01:00:00
2,9768.2,9994.65,2242.91,40.39,22046.15,2023-10-22 02:00:00
3,9656.1,9665.63,2225.97,39.53,21587.23,2023-10-22 03:00:00
4,9350.94,9358.18,2159.87,39.5,20908.49,2023-10-22 04:00:00
5,9208.98,9219.09,2115.64,39.79,20583.51,2023-10-22 05:00:00
6,9247.68,9228.37,2035.15,41.61,20552.81,2023-10-22 06:00:00
7,9465.33,9412.67,2035.41,44.94,20958.36,2023-10-22 07:00:00
8,9740.06,9411.18,1996.39,45.19,21192.82,2023-10-22 08:00:00
